did,product_id,min_app_version,name,name_sc,icon_on,icon_off,icon_offline,icon_sc,_icon_ls_on,icon_ls_off,icon_b_pair,icon_real,bind_confirm,desc,pid,status,brand_name,cate_name,bt_bind_style,ct_offline_enter,permission_control,wexin_share,bt_match,bt_rssi,sc_failed,voice_control,voice_ctrl_ed,op_history,bt_is_secure,bt_gateway,fiveg_wifi,subcategory_id,icon_smartconfig_off,rank
0
ayzn.stb.irstb,65814,60160,stb,,icons/ayzn.stb.irstb/on.png,icons/ayzn.stb.irstb/off.png,icons/ayzn.stb.irstb/offline.png,icons/ayzn.stb.irstb/sc.png,null,icons/ayzn.stb.irstb/ls_off.png,icons/ayzn.stb.irstb/b_pair.png,icons/ayzn.stb.irstb/real.png,false,艾韵智能场景控A1支持的红外机顶盒,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/ayzn.stb.irstb/smartconfig_off.png,null,0
lxk.kettle.ysj,67718,60160,饮水机,,icons/lxk.kettle.ysj/on.png,icons/lxk.kettle.ysj/off.png,icons/lxk.kettle.ysj/offline.png,icons/lxk.kettle.ysj/sc.png,null,icons/lxk.kettle.ysj/ls_off.png,icons/lxk.kettle.ysj/b_pair.png,icons/lxk.kettle.ysj/real.png,false,饮水机WD01Ei,14,3,,Kitchen appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/lxk.kettle.ysj/smartconfig_off.png,null,0
lumi.sensor_switch.aq3,586,60160,Aqara Wireless Mini Switch(Advanced),,icons/lumi.sensor_switch.aq3/on.png,icons/lumi.sensor_switch.aq3/off.png,icons/lumi.sensor_switch.aq3/offline.png,icons/lumi.sensor_switch.aq3/sc.png,null,icons/lumi.sensor_switch.aq3/ls_off.png,icons/lumi.sensor_switch.aq3/b_pair.png,icons/lumi.sensor_switch.aq3/real.png,false,Aqara无线开关升级版，支持摇一摇功能,3,3,,Home security,0,0,0,false,0,-10,0,0,0,0,0,0,null,null,icons/lumi.sensor_switch.aq3/smartconfig_off.png,null,0
lumi.sensor_switch.aq2,452,60160,Aqara Wireless Mini Switch,,icons/lumi.sensor_switch.aq2/on.png,icons/lumi.sensor_switch.aq2/off.png,icons/lumi.sensor_switch.aq2/offline.png,icons/lumi.sensor_switch.aq2/sc.png,null,icons/lumi.sensor_switch.aq2/ls_off.png,icons/lumi.sensor_switch.aq2/b_pair.png,icons/lumi.sensor_switch.aq2/real.png,false,无线开关，可产生单击双击等事件,3,3,,Home security,0,1,0,false,0,-10,0,0,0,0,0,0,null,null,icons/lumi.sensor_switch.aq2/smartconfig_off.png,null,0
scmkcz.light.chll,66106,60160,light,,icons/scmkcz.light.chll/on.png,icons/scmkcz.light.chll/off.png,icons/scmkcz.light.chll/offline.png,icons/scmkcz.light.chll/sc.png,null,icons/scmkcz.light.chll/ls_off.png,icons/scmkcz.light.chll/b_pair.png,icons/scmkcz.light.chll/real.png,false,迈科智能RGB灯,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/scmkcz.light.chll/smartconfig_off.png,null,0
hmpace.scales.miscale2,1069,60160,Mi Smart Scale 2,,icons/hmpace.scales.miscale2/on.png,icons/hmpace.scales.miscale2/off.png,icons/hmpace.scales.miscale2/offline.png,icons/hmpace.scales.miscale2/sc.png,null,icons/hmpace.scales.miscale2/ls_off.png,icons/hmpace.scales.miscale2/b_pair.png,icons/hmpace.scales.miscale2/real.png,false,小米体重秤2代产品，为用户提供体重测量和分析服务。,6,3,,Sports & health,1,0,0,false,1,-60,0,0,0,0,0,0,null,null,icons/hmpace.scales.miscale2/smartconfig_off.png,null,0
delian.stb.delian,67527,60160,delian_stb,,icons/delian.stb.delian/on.png,icons/delian.stb.delian/off.png,icons/delian.stb.delian/offline.png,icons/delian.stb.delian/sc.png,null,icons/delian.stb.delian/ls_off.png,icons/delian.stb.delian/b_pair.png,icons/delian.stb.delian/real.png,false,,14,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/delian.stb.delian/smartconfig_off.png,null,0
miir.stb.ir01,65722,60160,Set-Top Box Remote Control,,icons/miir.stb.ir01/on.png,icons/miir.stb.ir01/off.png,icons/miir.stb.ir01/offline.png,icons/miir.stb.ir01/sc.png,null,icons/miir.stb.ir01/ls_off.png,icons/miir.stb.ir01/b_pair.png,icons/miir.stb.ir01/real.png,false,米家机顶盒红外遥控,15,3,,Other,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/miir.stb.ir01/smartconfig_off.png,null,0
ghome.light.sf001,67408,60160,灯,,icons/ghome.light.sf001/on.png,icons/ghome.light.sf001/off.png,icons/ghome.light.sf001/offline.png,icons/ghome.light.sf001/sc.png,null,icons/ghome.light.sf001/ls_off.png,icons/ghome.light.sf001/b_pair.png,icons/ghome.light.sf001/real.png,false,,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/ghome.light.sf001/smartconfig_off.png,null,0
moyu.washer.s1hm,65627,60160,Moyu Smart Baby Washing Machine,,icons/moyu.washer.s1hm/on.png,icons/moyu.washer.s1hm/off.png,icons/moyu.washer.s1hm/offline.png,icons/moyu.washer.s1hm/sc.png,null,icons/moyu.washer.s1hm/ls_off.png,icons/moyu.washer.s1hm/b_pair.png,icons/moyu.washer.s1hm/real.png,false,摩鱼智能洗衣机,0,3,,Sanitary appliances,0,0,0,false,0,,0,0,0,0,0,0,null,null,icons/moyu.washer.s1hm/smartconfig_off.png,null,0
